bvd_id,company_name,country_iso
IN0000216819,SAINT-GOBAIN INDIA PRIVATE LIMITED,IN
KR1601110003121,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD.",KR
CN56006PC,"HANGZHOU SF INTRA-CITY INDUSTRIAL CO., LTD.",CN
IN30183FI,WIPRO LIMITED,IN
BR33256439000139,ULTRAPAR PARTICIPACOES S.A.,BR
KR1101116364212,"SK SHIPPING CO., LTD",KR
KR1101110007909,"HYUNDAI ENGINEERING & CONSTRUCTION CO.,LTD.",KR
HK0028603822,TURK HAVA YOLLARI ANONIM ORTAKLIGI,HK
GB13537349,MARKET TOPCO LIMITED,GB
TH0994000244843,ELECTRICITY GENERATING AUTHORITY OF THAILAND,TH
BR16590234000176,AZZAS 2154 S.A.,BR
IN0003756578,INDIA YAMAHA MOTOR PRIVATE LIMITED,IN
MY1033393-A,APICAL MANAGEMENT SDN. BHD.,MY
UZ40018OX,O'ZTRANSGAZ JSC,UZ
MXGCC910614DP4,"GCC, S.A.B DE C.V",MX
KR1101110030710,"ASIA HOLDINGS CO.,LTD.",KR
HK0000153717,HONG KONG AIRLINES LIMITED,HK
BR97837181000147,DEXCO S.A.,BR
MXPLI830517184,EL PUERTO DE LIVERPOOL S.A.B. DE C.V.,MX
KR1356710033355,KOREA LAND & HOUSING CORPORATION,KR
BR59105999000186,WHIRLPOOL S.A.,BR
SG201117283D,SUNTORY BEVERAGE & FOOD ASIA PTE. LTD.,SG
TW75339004,"ETERNAL MATERIALS CO., LTD.",TW
KR1101110031338,"DONGKUK HOLDINGS CO.,LTD.",KR
CN9376316911,"SHENZHEN VISION SOFTWARE TECHNOLOGY CO., LTD.",CN
KR1101112007858,"SK SHIELDUS CO.,LTD",KR
IR30803GN,KIMYAGARAN EMROOZ CHEMICAL INDUSTRIES COMPANY PUBLIC JOINT STOCK,IR
KR1101110406531,"KOREA MARINE TRANSPORT CO.,LTD",KR
GBFC025726,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD.",TW
CN9487265248,"QUZHOU INDUSTRIAL DEVELOPMENT GROUP CO., LTD.",CN
KR1101111598379,"ECOPRO CO.,LTD.",KR
US841328967,DISH DBS CORP,US
KR1101110076300,LOTTE CORPORATION,KR
BR07047251000170,COMPANHIA ENERGETICA DO CEARA - COELCE,BR
KR1101110090558,"HD HYUNDAI OILBANK CO., LTD",KR
IN0000399506,ADANI ELECTRICITY MUMBAI LIMITED,IN
KY40244FC,TPK HOLDING COMPANY LIMITED,KY
TW73251209,UNI-PRESIDENT ENTERPRISES CORP.,TW
TH0107537000939,ITALIAN-THAI DEVELOPMENT PCL,TH
SG199507398C,FUTURE ELECTRONICS INC. (DISTRIBUTION) PTE LTD,SG
TH0105531012755,VST ECS (THAILAND) CO LTD,TH
TW33085508,CHENG LOONG CORPORATION,TW
MXGFS9105255V8,GRUPO FINANCIERO SCOTIABANK INVERLAT SA DE SV,MX
KR1101116417805,ORION CORP.,KR
IN0001391008,WIPRO ENTERPRISES PRIVATE LIMITED,IN
MXGBI810615RI8,GRUPO BIMBO S.A.B. DE C.V.,MX
BR24410913000144,NU HOLDINGS LTD,BR
BR33611500000119,GERDAU S.A.,BR
AR30-64261755-5,NEW SAN S.A.,AR
KR1345110187812,"SAMSUNG DISPLAY CO.,LTD",KR
MY1236384-H,CHINA COMMUNICATIONS CONSTRUCTION (ECRL) SDN. BHD.,MY
TH0105540033379,LG ELECTRONICS (THAILAND) CO LTD,TH
KR1942110000943,"DOOSAN ENERBILITY CO., LTD.",KR
TH0994000165501,PROVINCIAL ELECTRICITY AUTHORITY OF THAILAND,TH
BR92690783000109,METALURGICA GERDAU S.A.,BR
IN0007114822,PARLE PRODUCTS PRIVATE LIMITED,IN
AR30-57803607-1,MIRGOR S.A.C.I.F.A.,AR
MY623177-A,PROTON HOLDINGS BERHAD,MY
KR1101113509887,CS WIND CORPORATION,KR
MY284669-W,AIRASIA BERHAD,MY
BR90522921000107,SLC PARTICIPACOES S.A.,BR
CO8110007404,ISAGEN S.A. E.S.P.,CO
BR84046101000193,BUNGE ALIMENTOS S/A,BR
TH0105558184174,CANADIAN SOLAR MANUFACTURING (THAILAND) CO LTD,TH
SG201909081R,SWISSMARINE PTE. LTD.,SG
CN9389414414,SCEGC EQUIPMENT INSTALLATION GROUP COMPANY LTD.,CN
BR94813102000170,TRES TENTOS AGROINDUSTRIAL S.A.,BR
KR1101110003668,HANJIN LOGISTICS CORPORATION,KR
CA31552NC,PARKLAND CORPORATION,CA
US995127620,RALLIANT CORPORATION,US
USMF1AB9,ASSOCIATED ELECTRIC COOPERATIVE INC,US
MY1765-T,KUOK BROTHERS SDN BHD,MY
TW86027892,ALLTEK TECHNOLOGY CORP.,TW
KR1101110202765,"SEBANG GLOBAL BATTERY CO.,LTD.",KR
MXIDE050601TG6,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B. DE C.V.,MX
KR1101110505614,"NICE HOLDINGS CO.,LTD",KR
IN0008087774,ORISSA METALIKS PRIVATE LIMITED,IN
IN0000217318,TATA PROJECTS LIMITED,IN
CHCHE105983423,INSELSPITAL-STIFTUNG,CH
MY201283-M,CELCOMDIGI TELECOMMUNICATIONS SDN. BHD.,MY
KR1101110004632,LX INTERNATIONAL CORP.,KR
KR1101112177388,"HYUNDAI GLOVIS CO.,LTD.",KR
TW23218395,YIEH UNITED STEEL CORP.,TW
SG200104842R,R1 INTERNATIONAL PTE LTD,SG
BR06626253000151,EMPREENDIMENTOS PAGUE MENOS S.A.,BR
GB13624182,POLESTAR AUTOMOTIVE HOLDING UK PLC,GB
IN0003879717,INTEL TECHNOLOGY INDIA PRIVATE LIMITED,IN
KR1801110042456,"CHANGSHIN INC CO., LTD",KR
IN0000793439,AMALGAMATIONS PRIVATE LIMITED,IN
GB13855635,EM TOPCO LIMITED,GB
IN0002996679,GAIL GAS LIMITED,IN
CHCHE112898515,BLS AG,CH
KZ941240000193,JOINT STOCK COMPANY KAZAKHTELECOM,KZ
IN30143FI,INFOSYS LIMITED,IN
IN0010098591,NIRMA LIMITED,IN
KR2401710023902,SEOUL METRO,KR
GB13856338,EM MIDCO2 LIMITED,GB
KR1101110003965,LS CORP.,KR
BR75315333000109,ATACADAO S.A.,BR
KR1942110254136,"DN SOLUTIONS CO.,LTD",KR
MXGKU9405181J8,"KUO, S.A.B. DE C.V.",MX
KR1753110001348,"SK SILTRON CO.,LTD",KR
MXFTM110727L20,GRUPO TRAXION S.A.B. DE C.V.,MX
KR1101110185276,"TAEKWANG INDUSTRIAL CO.,LTD.",KR
RU27987276,PUBLICHNOE AKTSIONERNOE OBSCHESTVO AKTSIONERNAYA FINANSOVAYA SISTEMA,RU
GB08605370,AM FRESH GROUP UK LIMITED,GB
GB13987234,LUPPITER CONSORTIUM LIMITED,GB
TW24004006,"SANYANG MOTOR CO., LTD",TW
KR1101113196056,KPIC CORPORATION,KR
MY6551-K,UEM GROUP BERHAD,MY
IN0000312606,HPCL-MITTAL ENERGY LIMITED,IN
TW12204275,"L & K ENGINEERING CO., LTD.",TW
SG201012504K,VARD HOLDINGS LIMITED,SG
CHCHE108955185,SERVICES INDUSTRIELS DE GENEVE,CH
TW11026506,TATUNG COMPANY,TW
KR1358110093658,"JEIL CONSTRUCTION CO.,LTD",KR
IN0000213843,MONDELEZ INDIA FOODS PRIVATE LIMITED,IN
IN0006704774,BOSCH GLOBAL SOFTWARE TECHNOLOGIES PRIVATE LIMITED,IN
CN9401654360,"MEINIAN ONEHEALTH HEALTHCARE (GROUP) CO., LTD",CN
MY133533-A,PROTON EDAR SDN. BHD.,MY
MY533419-T,INTERPHARMA EQUITY (MALAYSIA) SDN. BHD.,MY
MY17326-V,STMICROELECTRONICS SDN. BHD.,MY
KR1101110036502,KOLON GLOBAL CORPORATION,KR
MXEAR800924849,ARCA CONTINENTAL S.A.B. DE C.V.,MX
IN0001241835,AUTOMOTIVE MANUFACTURERS PRIVATE LIMITED,IN
BR06057223000171,SENDAS DISTRIBUIDORA S.A.,BR
SG199901043R,PACIFICLIGHT POWER PTE. LTD.,SG
GB14102251,CATHEXIS UK HOLDINGS IV LIMITED,GB
KR1942110042721,DEUTSCH MOTORS INC.,KR
CA41449NC,THE REAL BROKERAGE INC.,CA
CN9366703484,"CRCC HARBOUR & CHANNEL ENGINEERING BUREAU GROUP CO., LTD.",CN
KR1344110001519,"HYUNDAI ELEVATOR CO.,LTD.",KR
IN0007768389,EMAMI AGROTECH LIMITED,IN
KR1101110707674,"SAMT CO.,LTD.",KR
CN9380430722,"XIAMEN INFORMATION GROUP CO., LTD.",CN
TH0105554051200,INTERGOLD GOLD TRADE CO LTD,TH
KR1301110049139,"SAMSUNG ELECTRONICS SERVICE CO., LTD",KR
BR02998611000104,ISA ENERGIA BRASIL S.A,BR
KR1348110294273,"COSMAX,INC",KR
SG199300227E,LOBB HENG PTE LTD,SG
TH0105546113684,THAI AIRASIA CO LTD,TH
TH0105535134278,CENTRAL FOOD RETAIL CO LTD,TH
TH0105533016278,DAIKIN INDUSTRIES (THAILAND) LTD,TH
BR89086144001198,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,BR
TH0105516006448,BETAGRO AGRO INDUSTRY CO LTD,TH
IN0017046037,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,IN
NZ9429041428900,SILVER FERN FARMS LIMITED,NZ
TW34202841,"LONGCHEN PAPER & PACKAGING CO., LTD.",TW
KR1101110099609,"MAEIL HOLDINGS CO.,LTD.",KR
BR01961898000127,CARGILL ALIMENTOS LTDA,BR
KR1101110013774,"DOOSAN CO.,LTD.",KR
BR02709449000159,PETROBRAS TRANSPORTE S.A - TRANSPETRO,BR
IN0000211185,HINDUSTAN COCA-COLA BEVERAGES PRIVATE LIMITED,IN
KR1345110000014,GREEN CROSS HOLDINGS CORPORATION,KR
US481189356,ASSOCIATED WHOLESALE GROCERS GROUP INC,US
KR1101110014219,NEXEN TIRE CORP.,KR
KR1101115603504,KURLY INC,KR
IN0000219983,SIMPSON AND COMPANY LIMITED,IN
IN0000212268,JINDAL POWER LIMITED,IN
KR1201110019382,"HANSAE YES24 HOLDINGS CO.,LTD.",KR
IN0007994797,HETERO LABS LIMITED,IN
IN0000400694,JOHN DEERE INDIA PRIVATE LIMITED,IN
SG201128515N,RECHEER RESOURCES (SINGAPORE) PTE. LTD.,SG
US530162882,WASHINGTON GAS LIGHT COMPANY,US
KR1101110028145,"HAESUNG INDUSTRIAL CO.,LTD.",KR
IN0000576879,ABIS EXPORTS (INDIA) PRIVATE LIMITED,IN
SG199701206Z,BAOSTEEL SINGAPORE PTE LTD,SG
SA31010GS,BINDAWOOD HOLDING COMPANY (SAUDI JOINT STOCK COMPANY),SA
MY40996-P,BOUSTEAD PETROLEUM SDN. BHD.,MY
IN0000400516,CISCO SYSTEMS (INDIA) PRIVATE LIMITED,IN
MY167469-A,CELCOM BERHAD,MY
MXICH8104249Q0,INDUSTRIAS CH S.A.B. DE C.V.,MX
CN9384096107,"ANHUI ROAD & BRIDGE ENGINEERING CO., LTD.",CN
NZ9429037705534,DGL INVESTMENTS LIMITED,NZ
IN0001919102,CARGILL INDIA PRIVATE LIMITED,IN
KR1101113045112,GS HOLDINGS CORP.,KR
BR60498706000157,CARGILL AGRICOLA S A,BR
TW28113286,"GLOBALWAFERS CO., LTD",TW
CN9398808976,"CHINA ENERGY ENGINEERING GROUP ANHUI NO.2 ELECTRIC POWER CONSTRUCTION CO., LTD.",CN
NZ9429038818684,INFRATIL LIMITED,NZ
BR02328280000197,ELEKTRO REDES S.A.,BR
KR1101112303826,"ISU EXACHEM CO.,LTD",KR
US132559853,MITSUI & CO (USA) INC,US
IN0004527753,KEIMED PRIVATE LIMITED,IN
MY100995-U,PERUSAHAAN OTOMOBIL NASIONAL SDN. BHD.,MY
US661076867,TIC SOLUTIONS INC,US
KR1101110003824,YOUNG POONG CORPORATION,KR
AU009657489,ALS LIMITED,AU
TH0105554099628,S N P GOLD CO LTD,TH
KR1101111862592,"OUR HOME CO.,LTD",KR
CA40993NC,ARITZIA INC.,CA
BR06347409000165,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.,BR
IN0000211881,ONGC VIDESH LIMITED,IN
CN9502452482,"SHENZHEN ENVIRONMENTAL WATER GROUP CO., LTD.",CN
IN0000214769,TATA AUTOCOMP SYSTEMS LIMITED,IN
KR1501110219184,"ECOPRO BM CO., LTD.",KR
BR08873873000110,ECORODOVIAS CONCESSOES E SERVICOS S.A.,BR
KR1712110001253,ECO PLASTIC CORPORATION,KR
KR1101110040165,"HANIL HOLDINGS CO.,LTD.",KR
KR2001110231418,"KUMHO BUSLINE CO., LTD",KR
CO8002498601,CELSIA COLOMBIA S.A. E.S.P.,CO
CN9383033638,"LESHAN SHENGHE RARE EARTH CO., LTD.",CN
SG201629320W,BLUE MOUNTAIN PTE. LTD.,SG
SG200816407W,AEA INTERNATIONAL HOLDINGS PTE. LTD.,SG
CO8110303227,CELSIA S.A.E.S.P.,CO
MXCEM880726UZA,CEMEX S.A.B. DE C.V.,MX
US450897865,HUGHES SATELLITE SYSTEMS CORP,US
BR42150391000170,BRASKEM S.A.,BR
MY485509-D,PETRONAS LUBRICANTS INTERNATIONAL SDN. BHD.,MY
BR12420164000157,CM HOSPITALAR S.A.,BR
TH0107539000251,THAI HUA RUBBER PUBLIC COMPANY LIMITED,TH
BM19747R,COSCO SHIPPING PORTS LIMITED,BM
TW11917107,USI CORPORATION,TW
TH0105553020335,AURORA TRADING CO LTD,TH
TH0115546006888,TOYOTA MOTOR ASIA (THAILAND) CO LTD,TH
IN0010616205,MADHYA PRADESH POWER GENERATING COMPANY LIMITED,IN
KR1760110020054,TORAY ADVANCED MATERIALS KOREA INC,KR
SG200502573D,RESORTS WORLD AT SENTOSA PTE. LTD.,SG
UY210778720012,ADMINISTRACION NACIONAL DE USINAS Y TRANSMISIONES ELECTRICAS,UY
SG201843180K,JSL GLOBAL COMMODITIES PTE. LIMITED,SG
RU00186465,CHELYABINSK METALLURGICAL PLANT PAO,RU
MY60576-K,UMW TOYOTA MOTOR SDN. BHD.,MY
BR12091809000155,BRAVA ENERGIA S.A,BR
TH0105536143777,NESTLE (THAI) LTD,TH
SG201130899K,JERA GLOBAL MARKETS PTE. LTD.,SG
CN9361437457,"CCCC GUANGZHOU DREDGING CO., LTD.",CN
US410365145,"LAND O'LAKES, INC.",US
SG199504676H,OLAM INTERNATIONAL LIMITED,SG
BR04149454000180,ECORODOVIAS INFRAESTRUTURA E LOGISTICA S.A.,BR
KR1201110001743,HYUNDAI STEEL COMPANY,KR
KR1101110155451,"TAEYOUNG ENGINEERING & CONSTRUCTRION CO.,LTD.",KR
CL967084700,INVERCAP S.A.,CL
IN0011265452,SAMSUNG INDIA ELECTRONICS PRIVATE LIMITED,IN
SG201634039C,JERA TRADING INTERNATIONAL PTE. LTD.,SG
TR97094F,ANT YAPI SANAYI VE TICARET ANONIM SIRKETI,TR
SG201501874G,VINFAST AUTO LTD.,SG
KR1101112874041,"HIHO METAL CO.,LTD",KR
IN0008692998,GENPACT INDIA PRIVATE LIMITED,IN
KR1101114731299,NETMARBLE CORPORATION,KR
CA30810NC,LASSONDE INDUSTRIES INC,CA
CN9360650910,BGRIMM TECHNOLOGY GROUP,CN
KR2047110007384,"HOBAN CONSTRUCTION CO.,LTD",KR
TH0107538000461,GLOW ENERGY PCL,TH
GB13810960,CAMBRIDGE RETAIL GROUP HOLDING LIMITED,GB
KR1101114720945,SAMYANG CORPORATION,KR
HK0028360349,AIR CANADA,HK
MXMHO041001H26,MEGACABLE HOLDINGS S.A.B. DE C.V.,MX
TW12649951,PHISON ELECTRONICS CORP.,TW
MY937070-V,PETRONAS LNG SDN. BHD.,MY
IN0011898793,SWIGGY LIMITED,IN
NG1755118R,ACCESS HOLDINGS PLC,NG
KR1241710003103,INCHEON INTERNATIONAL AIRPORT CORPORATION,KR
KR1101110543169,HYUNDAI KEFICO CORPORATION,KR
KR1101110042278,SAJODAERIM CORPORATION,KR
IN0000283954,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,IN
TH0105536141073,THIPCHALOTORN CO LTD,TH
MY36420-H,INTEL TECHNOLOGY SDN BHD,MY
TH0105541076586,SCG DISTRIBUTION CO LTD,TH
IN0006061836,SOLAR ENERGY CORPORATION OF INDIA LIMITED,IN
BR02016440000162,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,BR
MY231363-D,DKSH HOLDINGS (ASIA) SDN. BHD.,MY
TH0135553009111,SIAM KUBOTA CORPORATION CO LTD,TH
IN0021628283,JIO PLATFORMS LIMITED,IN
IN115618FI,M D OVERSEAS PRIVATE LIMITED,IN
KR1101110031396,"HEESUNG ELECTRONICS CO.,LTD",KR
KR1545110039324,"PULMUONE FOODS CO.,LTD",KR
SG200719741M,AM INTERNATIONAL HOLDINGS PRIVATE LIMITED,SG
SG199005499R,SP CHEMICALS PTE. LTD.,SG
KR2149110005738,"DONGWOO FINE CHEM CO.,LTD",KR
KY40343FC,BIZLINK HOLDING INC.,KY
TH0105556055491,CJ EXPRESS GROUP CO LTD,TH
BR04895728000180,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,BR
KR1101114264828,"SEOJIN AUTOMOTIVE CO.,LTD.",KR
KR1101110013766,"HITE JINRO HOLDINGS CO.,LTD.",KR
US301390281,ENDO INC,US
TW20838245,PAN GERMAN UNIVERSAL MOTORS LIMITED,TW
SA31109GS,ADES HOLDING COMPANY LISTED JOINT STOCK COMPANY,SA
KR1615110011795,"SYSTEM ENGINEERING MEGA SOLUTION CO.,LTD",KR
CO8901055263,PROMIGAS S.A. E.S.P.,CO
MY672931-A,SYARIKAT SESCO BERHAD,MY
IN0014625453,SAMBHAVNATH INFRABUILD AND FARMS PRIVATE LIMITED,IN
SG201428879H,SURBANA JURONG PRIVATE LIMITED,SG
RU01125991,FAR EASTERN SHIPPING COMPANY PLC,RU
IN0014845566,HALDIA PETROCHEMICALS LIMITED,IN
MY295514-U,PADIBERAS NASIONAL BERHAD,MY
MY7199-D,SARAWAK ENERGY BERHAD,MY
IN30691FI,HCL TECHNOLOGIES LIMITED,IN
MXGCC870423SM2,GRUPO COMERCIAL CHEDRAUI S.A.B DE C.V,MX
MY975193-M,PETRONAS LNG 9 SDN. BHD.,MY
SG200507749C,ASIA MOBILE HOLDINGS PTE. LTD.,SG
GB13447871,BCP V MODULAR SERVICES HOLDINGS III LIMITED,GB
MXGSI900822R72,"GRUPO SIMEC, S.A.B. DE C.V.",MX
CN9364646889,"SHANGHAI FENZHONG MEDIA TECHNOLOGY GROUP CO., LTD.",CN
CN9360836552,CHINA ACADEMY OF MACHINERY SCIENCE AND TECHNOLOGY,CN
TR272700F,KONYA SEKER SANAYI VE TICARET ANONIM SIRKETI,TR
IN111354FI,GRIDCO LIMITED,IN
TW86690573,SERCOMM CORPORATION,TW
MXGGI880610918,"GRUPO GIGANTE, S.A.B. DE C.V.",MX
RU18014126,JOINT STOCK COMPANY SIBERIA AIRLINES,RU
BR84683374000300,TUPY S.A.,BR
IN0000025631,MAHARASHTRA STATE ELECTRICITY DISTRIBUTION COMPANY LIMITED,IN
SA30016GS,SAUDI CHEMICAL HOLDING COMPANY (SAUDI JOINT STOCK COMPANY),SA
SG200010560E,MAPLETREE INVESTMENTS PTE LTD,SG
BR07526557000100,AMBEV S.A.,BR
SG201719908M,TIKTOK PTE. LTD.,SG
SG200312369W,GS AROMATICS PTE. LTD.,SG
IN0000212838,KARNATAKA POWER CORPORATION LIMITED,IN
TH0105548015451,MICHELIN SIAM CO LTD,TH
RU40562096N,EN+ GROUP INTERNATIONAL PUBLIC JOINT-STOCK COMPANY,RU
TW11337775,EVERGREEN MARINE CORP. (TAIWAN) LTD.,TW
SA31033GS,AL-DAWAA MEDICAL SERVICES COMPANY ( SAUDI JOINT STOCK COMPANY ),SA
BR76535764000143,OI S.A. - EM RECUPERACAO JUDICIAL,BR
CN9360902214,"CHINA POWER INVESTMENT NUCLEAR POWER CO., LTD.",CN
KR1301110007137,"DAECHANG CO.,LTD.",KR
IN0002460298,DINESHCHANDRA R. AGRAWAL INFRACON PRIVATE LIMITED,IN
USFEI1017379,HUMANA LIFE COMPANIES,US
USFEI1023105,SENTRY LIFE INSURANCE GROUP (US MARKET AGGREGATE),US
USFEI3000133,AMERISURE COMPANIES,US
RU71630621,PUBLIC JOINT-STOCK COMPANY M.VIDEO,RU
KR1101110030528,KOLON CORPORATION,KR
USFEI1017038,RADIAN GROUP,US
CNFEI1048955,ICBC-AXA LIFE INSURANCE CO. LTD,CN
USFEI1017358,PHYSICIANS MUTUAL GROUP (US MARKET AGGREGATE),US
TH0845537001635,SUNTHONPHIROM CO LTD,TH
CN9360964671,"CHINA RAILWAY ENGINEERING DESIGN CONSULTING GROUP CO., LTD.",CN
NZ9429030533707,HAIER NEW ZEALAND INVESTMENT HOLDING COMPANY LIMITED,NZ
MY71978-W,SARAWAK SHELL BERHAD.,MY
USFEI3000511,PHYSICIANS MUTUAL COMPANIES (US MARKET AGGREGATE),US
BRFEB31150,INTER (COMBINED),BR
GBFC009351,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,AU
CNFEB26624,ZHEJIANG XIAOSHAN RURAL COMMERCIAL BANK,CN
USFEI3000121,WESTERN NATIONAL INSURANCE GROUP,US
IR30800GN,SIRGAN GOHAR-TARABAR MINERAL TRANSPORT COMPANY PUBLIC JOINT STOCK,IR
RU56947007,FEDERAL GRID COMPANY ROSSETI PUBLIC JOINT STOCK COMPANY,RU
BRFEB31188,BMG (COMBINED),BR
BRFEB31272,MERCANTIL DO BRASIL (COMBINED),BR
SG199606371G,STRAND MINERALS (INDONESIA) PTE. LTD.,SG
TR266692F,ISS TESIS YONETIM HIZMETLERI ANONIM SIRKETI,TR
BRFEB54818,DAYCOVAL (COMBINED),BR
IN0004618473,KIRAN GEMS PRIVATE LIMITED,IN
US853984427,AMERICAN ONCOLOGY NETWORK INC,US
SG202105979M,PIL PTE. LTD.,SG
SG193800021R,SD GUTHRIE INTERNATIONAL LIMITED,SG
RU80273858N,FIX PRICE PUBLIC JOINT STOCK COMPANY,RU
CN9372964988,"SICHUAN ADVANCED MATERIALS INDUSTRY INVESTMENT GROUP CO., LTD.",CN
CN9451254904,"YICHANG XINFA INDUSTRIAL INVESTMENT CO., LTD.",CN
GB15112552,PENDRAGON NEWCO 2 LIMITED,GB
SA0223356983,ADES HOLDING COMPANY,SA
AU124071398,MACQUARIE FINANCIAL HOLDINGS PTY LIMITED,AU
CHCHE189841987,COLOSSEUM HOLDCO II AG,CH
BRFEB31172,BANRISUL (COMBINED),BR
BRFEB31256,C6 BANK (COMBINED),BR
CN9403208128,"SUZHOU GEELY U-MOTION ELECTRONIC TECHNOLOGY CO., LTD.",CN
USFEI3000038,GRANGE INSURANCE POOL,US
PA546922RPP,BICAPITAL CORPORATION,PA
RU00203789,PUBLIC JOINT STOCK COMPANY ACRON,RU
MY1167351-V,APRIL FAR EAST (MALAYSIA) SDN. BHD.,MY
SG199003418K,ROTURBO PTE LTD,SG
CN9366705333,"MING YANG NEW ENERGY INVESTMENT HOLDING GROUP CO., LTD.",CN
USFEI3000054,SCOR US GROUP,US
KR1341110474316,"LSA HOLDINGS CO.,LTD",KR
SG201540203R,BEAMPLUS INTERNATIONAL PTE. LTD.,SG
USFEI3000065,UTICA NATIONAL INSURANCE GROUP,US
GB02719699,THE FOOTBALL ASSOCIATION PREMIER LEAGUE LIMITED,GB
MY80084-U,ETIKA STRATEGI SDN. BHD.,MY
AE140048GU,TALABAT HOLDING PLC,AE
BRFEB31226,VOTORANTIM (COMBINED),BR
CN9381165308,"STATE POWER INVESTMENT GROUP HENAN ELECTRIC POWER CO., LTD.",CN
CN9364051821,"QINGHAI STATE-OWNED ASSETS INVESTMENT AND MANAGEMENT CO., LTD.",CN
BRFEB31202,XP (COMBINED),BR
NZ9429037206192,COMMONWEALTH BANK OF AUSTRALIA NEW ZEALAND BRANCH,NZ
IIFEB37395,EUROPEAN BANK FOR RECONSTRUCTION & DEVELOPMENT EBRD BERD,II
USFEI1017291,INDEPENDENT HEALTH GROUP (US MARKET AGGREGATE),US
USFEI1024515,GENWORTH FINANCIAL COMPANIES (US MARKET AGGREGATE),US
USFEI3000545,JEFFERSON HEALTH GROUP (US MARKET AGGREGATE),US
USFEI1047916,RENAISSANCE HEALTH SERVICE GROUP (US MARKET AGGREGATE),US
RU01126989,PUBLICHNOE AKTSIONERNOE OBSCHESTVO SOVREMENNIY KOMMERCHESKIY FLOT,RU
SG201330295G,HIPROTEIN PTE. LTD.,SG
CNFEI1010464,AVIVA COFCO LIFE INSURANCE CO. LTD,CN
GB06195202,THAMES WATER UTILITIES HOLDINGS LIMITED,GB
JP6290001017604,"AEON KYUSHU CO.,LTD.",JP
GB00142138,"ROLEX WATCH COMPANY,LIMITED(THE)",GB
USFEI3000614,BAMR US PC GROUP (US MARKET AGGREGATE),US
USFEI3000170,FEDERATED MUTUAL GROUP,US
CN9401667851,"CHINA AVIATION CAPITAL HOLDINGS CO., LTD.",CN
GB04228706,MACE GROUP LIMITED,GB
GBOC400202,JAVELIN GLOBAL COMMODITIES HOLDINGS LLP,GB
NZ9429050807543,FNZ GROUP LIMITED,NZ
GB14467769,KLARNA GROUP PLC,GB
KR1101110720832,"WINASSET CO.,LTD",KR
GB12827536,XTX HOLDINGS (UK) LIMITED,GB
USFEI1024422,ALLIED WORLD US OPERATIONS (US MARKET AGGREGATE),US
BR30280531000146,VILA VELHA S/A ADMINISTRACAO E PARTICIPACOES,BR
CN9374796133,"QINGDAO XINGWEI INTERNATIONAL INVESTMENT CO., LTD.",CN
CN9461325811,QINGDAO XINGTOU EQUITY SHARES INVESTMENT FUND CENTER (LIMITED PARTNERSHIP),CN
BRFEB31227,SAFRA (COMBINED),BR
USFEI1024431,KEMPER PC COMPANIES (US MARKET AGGREGATE),US
CN57716PC,MIXUE GROUP LIMITED,CN
CAFEI1023593,SUN LIFE AND HEALTH COMPANIES (US MARKET AGGREGATE),CA
US430368139,LACLEDE GAS COMPANY,US
GBFC035164,ZHUZHOU CRRC TIMES ELECTRIC UK INNOVATION CENTER,CN
SG199907159G,TETRA PAK ASIA PTE LTD,SG
USFEI1023094,MEDICAL MUTUAL OF OHIO GROUP,US
USFEI1017552,SCAN HEALTH GROUP (US MARKET AGGREGATE),US
CN9360534808,"ANHUI CONSTRUCTION ENGINEERING INVESTMENT GROUP CO., LTD.",CN
GB14396192,OCTOPUS ENERGY RETAIL 2022 LIMITED,GB
USFEI1017490,OSCAR INSURANCE GROUP (US MARKET AGGREGATE),US
USFEI1017445,GREAT-WEST LIFE GROUP (US MARKET AGGREGATE),US
USFEI1016794,FIDELITY NATIONAL TITLE GROUP (US MARKET AGGREGATE),US
GBFC008535,UNITED OVERSEAS BANK LIMITED,SG
GB13926427,ABRA GROUP LIMITED,GB
KR1101117755791,"HD HYUNDAI XITESOLUTION CO.,LTD",KR
CN156005206379,"TAIXING CITY INVESTMENT DEVELOPMENT GROUP CO.,LTD",CN
BRFEB30814,NUBANK (COMBINED),BR
USFEI1017507,CIGNA HEALTHSPRING COMPANIES (US MARKET AGGREGATE),US
GBFC020086,INFOSYS LIMITED,IN
BRFEB31260,BTG PACTUAL (COMBINED),BR
AU639621766,APM HUMAN SERVICES INTERNATIONAL LIMITED,AU
KR1101117736858,"DL CHEMICAL CO., LTD",KR
GB14591224,DOWLAIS GROUP PLC,GB
NZ9429033968407,EXXONMOBIL NEW ZEALAND HOLDINGS,NZ
GB11966286,CITADEL SECURITIES FINANCE (UK) LIMITED,GB
